zipCode,city,district,additionalInfo,street,houseNo,format1,format2,keyWord,locationType,locationName,geoPosition,primaryKeyDeliverySystem,primaryKeyZipRegion,systemID,primaryKeyPF,pfServicetypes,pfAccessibilitytypes,pfClosureperiods,pfOtherinfos,pfTimeinfos,poststationID
10178,Berlin,Mitte,,Spandauer Str.,2,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,City Shop,"{'distance': 405, 'latitude': 52.5211445, 'longitude': 13.4037667}",4340626,704,8,8-4340626,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 3'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]","[{'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:15', 'weekday': 1, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '11:45', 'weekday': 1, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:00', 'weekday': 1, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:15', 'weekday': 1, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '08:00', 'timeto': '18:00', 'weekday': 1, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:15', 'weekday': 2, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '11:45', 'weekday': 2, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:00', 'weekday': 2, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:15', 'weekday': 2, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '08:00', 'timeto': '18:00', 'weekday': 2, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:15', 'weekday': 3, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '11:45', 'weekday': 3, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:00', 'weekday': 3, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:15', 'weekday': 3, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '08:00', 'timeto': '18:00', 'weekday': 3, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:15', 'weekday': 4, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '11:45', 'weekday': 4, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:00', 'weekday': 4, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:15', 'weekday': 4, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '08:00', 'timeto': '18:00', 'weekday': 4, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:15', 'weekday': 5, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '11:45', 'weekday': 5, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:00', 'weekday': 5, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:15', 'weekday': 5, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '08:00', 'timeto': '18:00', 'weekday': 5, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '15:20', 'weekday': 6, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '11:45', 'weekday': 6, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '15:20', 'weekday': 6, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '08:00', 'timeto': '16:00', 'weekday': 6, 'openTodayType': True}]",
10178,Berlin,Mitte,,Rathausstr.,5,csbnan7s8n2s3,csbn2s3n1,Postbank Filiale,POSTBANK_FINANCE_CENTER,Postbank Filiale,"{'distance': 465, 'latitude': 52.5197371, 'longitude': 13.4115168}",6730,503,8,8-6730,[],[],"[{'type': 'closure', 'fromDate': '2025-10-29T00:00:00+0100', 'toDate': None}]","[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 2'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:30'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]","[{'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 1, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '16:25', 'weekday': 1, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 1, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 1, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:30', 'timeto': '18:30', 'weekday': 1, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 2, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '16:25', 'weekday': 2, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 2, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 2, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:30', 'timeto': '18:30', 'weekday': 2, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 3, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '16:25', 'weekday': 3, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 3, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 3, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:30', 'timeto': '18:30', 'weekday': 3, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 4, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '16:25', 'weekday': 4, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 4, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 4, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:30', 'timeto': '18:30', 'weekday': 4, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 5, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '16:25', 'weekday': 5, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 5, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 5, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:30', 'timeto': '18:30', 'weekday': 5, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '12:35', 'weekday': 6, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '12:00', 'weekday': 6, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '12:35', 'weekday': 6, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:00', 'timeto': '14:00', 'weekday': 6, 'openTodayType': True}]",
10178,Berlin,Mitte,,Karl-Liebknecht-Str.,13,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Lotto Post Tabak,"{'distance': 546, 'latitude': 52.5223268, 'longitude': 13.4080741}",4307374,706,8,8-4307374,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 146'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]","[{'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 1, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '14:05', 'weekday': 1, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 1, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 1, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '08:00', 'timeto': '19:00', 'weekday': 1, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 2, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '14:05', 'weekday': 2, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 2, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 2, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '08:00', 'timeto': '19:00', 'weekday': 2, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 3, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '14:05', 'weekday': 3, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 3, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 3, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '08:00', 'timeto': '19:00', 'weekday': 3, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 4, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '14:05', 'weekday': 4, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 4, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 4, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '08:00', 'timeto': '19:00', 'weekday': 4, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 5, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '14:05', 'weekday': 5, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 5, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:50', 'weekday': 5, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '08:00', 'timeto': '19:00', 'weekday': 5, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '16:20', 'weekday': 6, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '13:00', 'weekday': 6, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '16:20', 'weekday': 6, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '08:00', 'timeto': '19:00', 'weekday': 6, 'openTodayType': True}]",
10179,Berlin,Mitte,,Grunerstr.,20,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,"GECO im ALEXA, Untergeschoss/Baseme","{'distance': 744, 'latitude': 52.5187644, 'longitude': 13.4163841}",4125530,,8,8-4125530,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 142'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:45'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]","[{'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:10', 'weekday': 1, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '13:30', 'weekday': 1, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:10', 'weekday': 1, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:00', 'timeto': '19:45', 'weekday': 1, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:10', 'weekday': 2, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '13:30', 'weekday': 2, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:10', 'weekday': 2, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:00', 'timeto': '19:45', 'weekday': 2, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:10', 'weekday': 3, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '13:30', 'weekday': 3, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:10', 'weekday': 3, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:00', 'timeto': '19:45', 'weekday': 3, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:10', 'weekday': 4, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '13:30', 'weekday': 4, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:10', 'weekday': 4, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:00', 'timeto': '19:45', 'weekday': 4, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '17:10', 'weekday': 5, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '13:30', 'weekday': 5, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '17:10', 'weekday': 5, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:00', 'timeto': '19:45', 'weekday': 5, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '13:00', 'weekday': 6, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '12:45', 'weekday': 6, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '13:00', 'weekday': 6, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:00', 'timeto': '19:45', 'weekday': 6, 'openTodayType': True}]",
10179,Berlin,Mitte,,Brückenstr.,1a,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Lotto-Post-Schreibwaren,"{'distance': 1031, 'latitude': 52.5115047, 'longitude': 13.4169142}",4326999,504,8,8-4326999,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 14'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]","[{'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '16:45', 'weekday': 1, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '15:40', 'weekday': 1, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 1, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:00', 'timeto': '19:00', 'weekday': 1, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '16:45', 'weekday': 2, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '15:40', 'weekday': 2, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 2, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:00', 'timeto': '19:00', 'weekday': 2, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '16:45', 'weekday': 3, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '15:40', 'weekday': 3, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 3, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:00', 'timeto': '19:00', 'weekday': 3, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '16:45', 'weekday': 4, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '15:40', 'weekday': 4, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 4, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:00', 'timeto': '19:00', 'weekday': 4, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '16:45', 'weekday': 5, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '15:40', 'weekday': 5, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 5, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:00', 'timeto': '19:00', 'weekday': 5, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '12:50', 'weekday': 6, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '09:05', 'weekday': 6, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '09:00', 'timeto': '15:00', 'weekday': 6, 'openTodayType': True}]",
10117,Berlin,Mitte,,Behrenstr.,29,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Lotto Post Zeitschriften,"{'distance': 1057, 'latitude': 52.5155824, 'longitude': 13.3902965}",4329065,502,8,8-4329065,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 8'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '22:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]","[{'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '18:30', 'weekday': 1, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '14:55', 'weekday': 1, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 1, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '18:30', 'weekday': 1, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '07:00', 'timeto': '22:00', 'weekday': 1, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '18:30', 'weekday': 2, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '14:55', 'weekday': 2, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 2, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '18:30', 'weekday': 2, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '07:00', 'timeto': '22:00', 'weekday': 2, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '18:30', 'weekday': 3, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '14:55', 'weekday': 3, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 3, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '18:30', 'weekday': 3, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '07:00', 'timeto': '22:00', 'weekday': 3, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '18:30', 'weekday': 4, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '14:55', 'weekday': 4, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 4, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '18:30', 'weekday': 4, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '07:00', 'timeto': '22:00', 'weekday': 4, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '18:30', 'weekday': 5, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '14:55', 'weekday': 5, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_INTERNATIONAL', 'timefrom': 'null', 'timeto': '16:30', 'weekday': 5, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '18:30', 'weekday': 5, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '07:00', 'timeto': '22:00', 'weekday': 5, 'openTodayType': True}, {'type': 'CLOSURE_TIME_LETTER', 'timefrom': 'null', 'timeto': '12:10', 'weekday': 6, 'openTodayType': False}, {'type': 'CLOSURE_TIME_PAKET', 'timefrom': 'null', 'timeto': '12:20', 'weekday': 6, 'openTodayType': False}, {'type': 'CLOSURE_TIME_EXPRESS_NATIONAL', 'timefrom': 'null', 'timeto': '12:10', 'weekday': 6, 'openTodayType': False}, {'type': 'OPENINGHOUR', 'timefrom': '08:00', 'timeto': '20:00', 'weekday': 6, 'openTodayType': True}, {'type': 'OPENINGHOUR', 'timefrom': '09:00', 'timeto': '21:00', 'weekday': 7, 'openTodayType': True}]",
